id_student,total_clicks,avg_clicks_per_day,active_days,first_activity,last_activity,activity_span
649194,921,3.528735632183908,47,-2,250,252
649200,208,6.5,10,-16,30,46
649206,881,2.546242774566474,98,-9,222,231
649207,3982,3.462608695652174,170,-18,256,274
649212,2962,4.42089552238806,132,-18,256,274
649214,1292,2.201022146507666,117,-25,255,280
649215,977,3.81640625,60,-15,253,268
649221,2918,3.85978835978836,152,-9,261,270
649230,1302,3.6066481994459836,53,-17,167,184
649231,2516,4.012759170653908,105,-6,237,243
649248,65,4.0625,4,-6,3,9
649255,4636,4.536203522504892,160,-18,261,279
649258,1719,3.6037735849056602,76,-4,248,252
649261,630,1.8,52,-11,140,151
649284,1459,4.144886363636363,45,-1,241,242
649291,1650,3.707865168539326,65,-9,240,249
649300,6,2.0,1,4,4,0
649310,18,1.6363636363636365,4,-1,35,36
649321,369,2.2919254658385095,35,-7,240,247
649325,881,3.9155555555555557,28,2,93,91
649332,12,1.7142857142857142,2,-17,1,18
649336,301,2.787037037037037,18,-18,142,160
649339,4982,3.9383399209486165,164,-18,269,287
649343,1439,2.6211293260473587,77,-18,262,280
649345,1010,5.101010101010101,34,1,237,236
649379,5054,3.1946902654867255,186,-18,264,282
649383,616,1.9617834394904459,82,-25,240,265
649385,276,2.0444444444444443,33,-16,115,131
649389,31,1.8235294117647058,3,-18,-12,6
649394,7,2.3333333333333335,2,-16,-9,7
649400,1657,4.2927461139896375,47,0,235,235
649413,1705,2.421875,111,-23,242,265
649434,3360,4.1895261845386536,96,-10,255,265
649435,1887,3.236706689536878,84,-6,260,266
649444,145,2.265625,12,-8,30,38
649457,4368,3.0652631578947367,178,-12,240,252
649469,2432,4.0,75,-10,148,158
649506,903,2.8485804416403786,60,-11,156,167
649514,993,2.464019851116625,106,-25,240,265
649518,993,4.661971830985915,48,-4,236,240
649542,20,2.2222222222222223,3,2,55,53
649543,94,2.764705882352941,7,5,69,64
649547,74,2.3125,6,-17,23,40
649552,613,2.3667953667953667,51,-25,240,265
649555,403,3.224,18,-18,15,33
649566,520,3.0588235294117645,21,-16,145,161
649578,711,3.590909090909091,43,-8,238,246
649580,572,2.933333333333333,21,-13,37,50
649592,831,2.779264214046823,57,10,241,231
649604,1156,4.188405797101449,62,-18,257,275
649607,205,3.360655737704918,13,3,144,141
649614,647,2.3786764705882355,80,-25,239,264
649619,3538,3.3759541984732824,185,-7,258,265
649621,494,2.375,33,-5,172,177
649637,1317,3.158273381294964,82,-16,241,257
649638,363,2.4863013698630136,23,-5,55,60
649654,1873,4.0895196506550215,70,-5,236,241
649667,1814,3.934924078091106,81,-18,261,279
649688,525,2.0588235294117645,80,-3,241,244
649692,60,1.8181818181818181,5,-9,52,61
649701,5,2.5,2,-1,1,2
649713,2647,4.116640746500778,102,-18,261,279
649718,1704,3.9627906976744187,103,-9,267,276
649720,111,3.46875,7,5,30,25
649735,1171,3.4747774480712166,73,2,264,262
649738,1811,3.462715105162524,110,-18,250,268
649742,2307,3.633070866141732,127,-9,245,254
649745,816,1.8672768878718535,78,-7,240,247
649749,1908,3.9667359667359667,64,-8,240,248
649761,1197,2.625,103,-25,268,293
649780,436,2.116504854368932,62,-2,262,264
649783,116,4.461538461538462,6,-18,40,58
649795,1458,5.301818181818182,49,-8,237,245
649806,407,2.3941176470588235,41,12,213,201
649816,1691,4.790368271954674,56,7,215,208
649819,1318,2.636,102,-25,240,265
649824,1002,3.2852459016393443,67,-9,229,238
649840,2347,3.477037037037037,151,-17,262,279
649843,675,3.5714285714285716,50,-5,235,240
649849,32,2.4615384615384617,1,-16,-16,0
649856,284,4.580645161290323,7,-11,32,43
649861,529,3.673611111111111,34,-18,139,157
649863,203,4.06,11,-7,50,57
649867,879,3.7245762711864407,48,-16,227,243
649868,669,2.973333333333333,41,-15,247,262
649880,203,1.7652173913043478,32,-14,237,251
649891,526,2.6974358974358976,30,-16,135,151
649905,1056,3.142857142857143,63,-9,257,266
649909,734,2.8449612403100777,71,-16,226,242
649935,495,3.1528662420382165,34,-14,164,178
649943,1291,3.876876876876877,83,4,269,265
649949,208,1.4857142857142858,22,-13,239,252
649952,5060,3.1884057971014492,225,-18,269,287
649954,2491,4.317157712305026,63,0,114,114
649962,1989,3.7108208955223883,104,-9,254,263
649963,102,3.923076923076923,6,5,80,75
649979,1347,3.2302158273381294,78,-17,256,273
649980,571,2.6435185185185186,40,-8,128,136
650010,714,1.898936170212766,67,-25,239,264
650023,279,2.70873786407767,52,-15,157,172
650027,1841,3.2992831541218637,111,-6,234,240
650031,1755,3.407766990291262,72,-17,252,269
650048,74,2.3870967741935485,5,-11,58,69
650050,57,1.8387096774193548,4,-9,3,12
650054,1217,3.0198511166253104,81,-18,185,203
650074,7,1.4,4,-3,4,7
650085,968,3.52,19,-18,38,56
650091,291,2.1555555555555554,28,-3,195,198
650099,728,2.9958847736625516,77,-16,243,259
650105,421,3.3149606299212597,26,1,165,164
650108,4032,3.8473282442748094,127,-2,269,271
650114,709,3.545,29,-5,199,204
650123,810,4.682080924855492,17,-13,51,64
650133,84,3.36,5,0,28,28
650145,2407,3.5241581259150805,73,-18,188,206
650148,280,2.3140495867768593,10,-17,50,67
650160,4443,4.589876033057851,143,-18,262,280
650161,831,3.147727272727273,67,-5,236,241
650164,1385,4.439102564102564,52,-10,235,245
650170,3336,4.123609394313968,77,-18,224,242
650232,262,1.955223880597015,49,-25,235,260
650243,88,3.52,4,-4,10,14
650247,692,2.7137254901960786,49,0,228,228
650251,3671,4.209862385321101,92,1,248,247
650268,395,2.8214285714285716,33,-13,229,242
650269,837,3.134831460674157,49,-9,235,244
650271,352,2.0584795321637426,32,-12,67,79
650279,910,2.9836065573770494,60,-25,249,274
650287,2976,4.162237762237762,76,-18,102,120
650316,191,2.6164383561643834,11,43,218,175
650330,4608,4.478134110787172,148,-15,268,283
650341,1955,4.1862955032119915,61,-18,249,267
650354,70,2.1875,5,-3,102,105
650363,2102,3.6429809358752165,91,-4,261,265
650370,5101,3.441970310391363,169,-18,269,287
650371,660,4.125,32,-9,236,245
650376,1170,2.0454545454545454,96,-6,261,267
650388,123,2.05,13,-14,229,243
650414,175,2.8688524590163933,17,-25,13,38
650420,559,2.0703703703703704,56,-25,239,264
650424,3354,4.08029197080292,161,-18,264,282
650433,297,2.6052631578947367,26,-7,261,268
650434,4613,4.0968028419182945,176,-25,256,281
650442,867,2.56508875739645,64,-25,237,262
650451,90,2.6470588235294117,6,-8,94,102
650461,1456,4.2823529411764705,39,-18,241,259
650464,25,1.6666666666666667,2,-5,2,7
650469,2507,2.5529531568228108,142,-6,268,274
650471,2771,4.129657228017884,122,-8,264,272
650473,4365,3.548780487804878,229,-18,269,287
650478,338,1.648780487804878,35,-25,240,265
650503,626,2.745614035087719,56,-16,263,279
650504,1530,4.841772151898734,49,-1,235,236
650511,1414,3.008510638297872,92,-18,254,272
650515,302,2.4958677685950414,40,-12,171,183
650517,22,2.4444444444444446,5,2,93,91
650531,67,1.6341463414634145,8,-5,116,121
650533,1409,4.014245014245014,83,-13,254,267
650543,223,3.2318840579710146,9,-17,47,64
650544,155,3.522727272727273,8,-1,17,18
650565,873,3.9324324324324325,50,2,235,233
650570,2732,3.6426666666666665,143,-16,269,285
650575,1781,2.7066869300911853,116,-17,259,276
650578,102,1.8888888888888888,13,-18,51,69
650592,1849,3.758130081300813,89,-18,264,282
650606,1780,2.991596638655462,136,-9,241,250
650630,354,3.54,19,136,264,128
650637,489,3.6766917293233083,15,-16,13,29
650642,467,1.7043795620437956,46,-18,258,276
650652,394,2.962406015037594,27,-14,229,243
650656,68,2.6153846153846154,4,-7,32,39
650666,3095,3.2206035379812694,154,-18,255,273
650682,1071,3.5463576158940397,49,-17,130,147
650684,795,1.8068181818181819,111,-12,249,261
650698,835,3.1156716417910446,57,-16,212,228
650711,703,2.190031152647975,55,2,254,252
650716,139,2.836734693877551,9,11,68,57
650717,994,4.194092827004219,29,8,51,43
650734,804,3.792452830188679,45,-9,235,244
650746,38,3.8,1,0,0,0
650751,114,1.8095238095238095,14,2,261,259
650752,311,3.574712643678161,25,-16,159,175
650758,398,2.948148148148148,18,-17,122,139
650770,1159,3.775244299674267,64,-17,239,256
650787,430,2.3626373626373627,47,-18,212,230
650791,77,2.3333333333333335,4,-12,2,14
650797,471,3.3884892086330933,50,-1,241,242
650816,944,4.627450980392157,35,-18,233,251
650838,111,4.269230769230769,5,-18,-11,7
650849,360,3.2432432432432434,15,4,130,126
650850,1261,4.003174603174603,59,-18,200,218
650856,2407,3.1629434954007882,114,-16,240,256
650861,268,3.526315789473684,10,0,180,180
650863,4686,3.2700628053035588,177,-18,269,287
650866,8258,4.676104190260475,235,-18,269,287
650901,672,4.0,43,-1,216,217
650923,1271,3.3012987012987014,73,-11,263,274
650926,2367,3.3385049365303243,142,-18,265,283
650927,1728,3.5925155925155927,69,-17,258,275
650946,1455,2.0875179340028693,112,-25,255,280
650947,824,2.2952646239554317,76,-25,256,281
650950,947,4.285067873303167,32,2,138,136
650953,109,2.5952380952380953,10,-8,209,217
650957,181,1.5603448275862069,58,-25,239,264
650958,2321,3.8812709030100336,108,-9,248,257
650960,1135,3.092643051771117,52,6,248,242
650961,71,1.7317073170731707,9,2,63,61
650964,61,2.1785714285714284,3,-9,-7,2
650979,859,3.3038461538461537,47,-8,236,244
650987,388,3.288135593220339,38,7,265,258
650993,847,1.6257197696737045,116,-5,251,256
651004,221,2.2783505154639174,20,9,98,89
651008,466,3.12751677852349,39,-7,246,253
651015,1235,4.523809523809524,44,17,240,223
651027,326,2.3285714285714287,18,-8,201,209
651040,1250,2.9904306220095696,85,-18,265,283
651048,14,1.1666666666666667,2,-5,10,15
651058,143,2.86,11,-20,46,66
651061,813,2.2583333333333333,93,0,240,240
651065,810,2.882562277580071,57,-7,247,254
651087,71,2.3666666666666667,4,3,11,8
651089,877,2.838187702265372,57,-9,146,155
651120,1238,1.9104938271604939,110,-25,253,278
651121,2641,3.479578392621871,142,-18,269,287
651126,2563,3.7914201183431953,80,-4,241,245
651148,1582,3.8028846153846154,73,-9,244,253
651155,1589,3.6528735632183906,108,-18,230,248
651156,2,1.0,1,5,5,0
651159,1531,2.594915254237288,93,-18,264,282
651174,8,2.0,1,-5,-5,0
651176,273,2.237704918032787,20,-6,81,87
651177,6591,4.648095909732017,212,-8,262,270
651182,1326,2.734020618556701,56,-18,258,276
651187,9,1.5,2,-6,9,15
651200,219,2.1470588235294117,15,-14,193,207
651209,280,3.5443037974683542,27,-9,235,244
651210,37,1.6818181818181819,8,1,54,53
651217,234,3.0789473684210527,16,1,50,49
651236,10,2.0,2,47,95,48
651238,4043,4.1551901336074,121,-18,254,272
651245,1442,4.382978723404255,71,-15,227,242
651253,621,4.0588235294117645,15,-1,66,67
651255,170,2.463768115942029,12,-8,36,44
651257,1394,3.146726862302483,77,-8,242,250
651259,266,2.607843137254902,28,-16,168,184
651267,828,3.815668202764977,28,-25,45,70
651278,175,2.0833333333333335,22,-3,240,243
651281,447,2.811320754716981,48,20,226,206
651319,171,2.220779220779221,11,26,222,196
651324,1253,3.952681388012618,66,-9,247,256
651325,107,2.5476190476190474,7,-16,40,56
651330,291,4.041666666666667,12,18,182,164
651334,345,3.3173076923076925,13,16,102,86
651337,1963,4.132631578947368,110,-2,256,258
651351,51,1.7,5,-18,-7,11
651354,4084,3.493584260051326,150,-17,268,285
651359,1637,3.8427230046948355,107,-5,261,266
651381,2724,4.465573770491804,80,-13,233,246
651384,1,1.0,1,-1,-1,0
651394,701,3.594871794871795,29,1,136,135
651398,443,2.545977011494253,27,-1,46,47
651415,811,3.071969696969697,75,-9,236,245
651419,5909,4.36410635155096,203,-18,269,287
651423,1524,3.2356687898089174,94,-15,251,266
651429,1510,3.7192118226600983,72,-3,249,252
651436,419,3.248062015503876,26,24,228,204
651473,122,2.3461538461538463,4,6,19,13
651478,6907,4.951254480286738,191,-18,265,283
651481,45,1.5,13,-11,16,27
651493,906,2.610951008645533,76,-25,237,262
651495,3428,2.5150403521643434,156,-25,268,293
651498,3970,4.0717948717948715,106,-4,246,250
651507,156,1.9024390243902438,29,-4,240,244
651508,2587,1.9480421686746987,180,-25,248,273
651533,5001,3.4276901987662782,220,-17,263,280
651534,2538,3.4672131147540983,103,-18,269,287
651544,808,2.981549815498155,71,-9,237,246
651555,1252,3.876160990712074,43,-9,268,277
651561,175,1.8041237113402062,26,-9,239,248
651579,286,2.4655172413793105,40,-5,261,266
651598,3487,3.202020202020202,165,-18,261,279
651602,3,1.5,1,-1,-1,0
651605,418,2.7682119205298013,37,2,250,248
651609,80,4.705882352941177,3,2,23,21
651616,186,3.795918367346939,6,-18,16,34
651619,903,1.7881188118811882,67,-25,240,265
651624,1314,3.467018469656992,95,-16,263,279
651627,867,1.5763636363636364,103,-18,261,279
651628,455,2.6149425287356323,29,-8,228,236
651635,1423,3.5575,88,-18,257,275
651639,331,5.171875,13,-18,9,27
651648,1812,3.0505050505050506,105,-12,268,280
651655,2047,4.6,58,-7,236,243
651659,1170,4.148936170212766,46,-5,254,259
651660,657,3.6298342541436464,34,8,228,220
651672,280,1.7391304347826086,42,-25,244,269
651678,240,2.2857142857142856,15,-6,199,205
651693,569,4.991228070175438,13,-14,238,252
651728,247,1.6143790849673203,28,1,173,172
651730,190,2.638888888888889,17,-16,110,126
651734,622,3.815950920245399,26,-13,156,169
651740,888,2.7492260061919507,65,-14,257,271
651748,2,1.0,1,20,20,0
651759,9517,4.329845313921747,243,-22,263,285
651764,1869,2.8577981651376145,152,-18,264,282
651766,1374,4.375796178343949,63,-14,258,272
651775,1237,4.8700787401574805,43,9,237,228
651801,99,7.615384615384615,1,2,2,0
651804,602,1.775811209439528,73,-25,240,265
651823,1359,4.670103092783505,44,-5,269,274
651828,4920,4.2671292281006075,204,-16,269,285
651831,1,1.0,1,-8,-8,0
651839,84,4.2,2,-18,-16,2
651850,1277,3.1845386533665834,67,-14,234,248
651863,1355,3.973607038123167,70,-8,237,245
651879,279,3.065934065934066,9,-17,22,39
651881,1922,3.1559934318555007,97,-12,247,259
651883,310,3.9743589743589745,19,87,257,170
651886,1018,4.894230769230769,27,3,132,129
651915,20,2.2222222222222223,5,-17,11,28
651925,1029,3.298076923076923,75,-9,222,231
651927,2888,3.683673469387755,107,-18,262,280
651930,3420,3.770672546857773,148,-13,261,274
651933,3221,5.120826709062003,122,-15,269,284
651935,2368,3.953255425709516,97,-7,259,266
651939,1160,3.1955922865013773,58,-9,259,268
651942,626,2.2357142857142858,73,-24,249,273
651943,471,3.860655737704918,17,9,228,219
651950,708,3.189189189189189,57,-18,267,285
651954,39,4.875,3,0,9,9
651963,78,1.7727272727272727,10,-18,9,27
651972,316,2.2253521126760565,26,-9,236,245
651974,127,3.3421052631578947,6,-9,11,20
651979,257,2.3363636363636364,24,-9,233,242
651980,1336,4.1234567901234565,59,-8,234,242
651990,2278,3.615873015873016,100,-17,257,274
651991,1740,3.1238779174147218,125,-9,239,248
651995,1851,3.2416812609457093,125,-18,262,280
652008,2625,3.5860655737704916,138,-18,269,287
652023,1803,4.419117647058823,74,-15,240,255
652044,686,2.982608695652174,56,-6,249,255
652048,302,2.53781512605042,30,-8,61,69
652054,1739,3.7804347826086957,98,-6,267,273
652064,5889,3.624,184,-6,268,274
652087,1736,3.1853211009174314,82,-16,257,273
652090,1265,3.821752265861027,51,-1,262,263
652103,1933,2.453045685279188,145,-9,247,256
652112,47,1.5666666666666667,7,-9,29,38
652130,272,5.44,8,-9,11,20
652149,1018,3.439189189189189,69,4,237,233
652156,392,2.481012658227848,43,-9,255,264
652158,654,2.9727272727272727,50,-9,256,265
652226,1059,3.7157894736842105,41,-2,235,237
652233,4,4.0,1,-10,-10,0
652267,740,2.0273972602739727,90,-23,239,262
652281,740,3.3944954128440368,47,1,228,227
652285,2967,2.5402397260273974,193,-8,267,275
652287,1286,4.344594594594595,62,-18,128,146
652288,901,3.1393728222996518,72,-9,102,111
652292,406,2.5534591194968552,34,1,173,172
652293,378,2.088397790055249,44,-20,240,260
652302,2906,4.081460674157303,121,-18,268,286
652311,112,2.871794871794872,4,-18,39,57
652318,2134,2.997191011235955,103,-18,239,257
652333,2957,3.9638069705093835,102,-15,253,268
652335,5209,3.393485342019544,149,-17,241,258
652336,710,3.5678391959798996,27,-17,59,76
652390,259,3.1204819277108435,9,1,226,225
652414,342,3.109090909090909,20,-4,264,268
652428,1446,3.109677419354839,50,-18,186,204
652435,473,2.95625,43,8,229,221
652438,1262,3.6686046511627906,58,-4,240,244
652442,826,3.591304347826087,51,0,200,200
652460,1597,4.436111111111111,77,5,234,229
652462,977,2.706371191135734,72,6,219,213
652476,789,3.6192660550458715,47,-17,234,251
652501,2358,3.279554937413074,151,-9,268,277
652522,175,2.108433734939759,11,-9,53,62
652539,362,2.806201550387597,30,-6,257,263
652553,60,1.875,16,-6,236,242
652556,616,3.0954773869346734,25,-9,201,210
652571,14,2.8,1,17,17,0
652572,1492,3.5355450236966823,70,-8,250,258
652574,188,2.6857142857142855,21,0,60,60
652576,1924,3.1801652892561982,93,-18,260,278
652578,93,2.2142857142857144,9,9,96,87
652585,71,2.0285714285714285,6,4,39,35
652586,2136,3.311627906976744,128,-9,258,267
652593,276,2.28099173553719,17,-13,66,79
652605,133,3.41025641025641,7,-4,199,203
652617,2071,3.2717219589257502,77,-24,243,267
652619,624,2.269090909090909,51,-25,241,266
652625,3839,4.469150174621653,117,-6,269,275
652647,701,2.3843537414965987,48,-1,236,237
652659,1243,3.53125,45,-18,240,258
652664,298,1.9866666666666666,39,-16,140,156
652667,73,2.8076923076923075,6,-3,17,20
652672,2481,4.47027027027027,104,0,262,262
652680,6938,4.938078291814946,211,-23,262,285
652684,5292,4.465822784810126,159,-7,269,276
652706,199,3.826923076923077,4,-3,22,25
652711,4146,5.001206272617612,102,-18,240,258
652731,11,1.375,3,-5,10,15
652732,932,2.318407960199005,116,-16,250,266
652752,260,4.126984126984127,7,-18,30,48
652753,4020,3.5017421602787455,201,-18,263,281
652754,36,1.894736842105263,2,-6,-5,1
652769,224,2.8,12,-10,64,74
652788,3362,3.7314095449500555,127,-17,246,263
652801,890,3.436293436293436,39,1,89,88
652803,20,1.6666666666666667,3,9,24,15
652818,243,2.292452830188679,21,-9,215,224
652824,99,2.152173913043478,9,-17,50,67
652832,176,2.6666666666666665,10,-18,56,74
652851,567,3.5217391304347827,39,-9,161,170
652861,749,3.5497630331753554,38,-2,235,237
652880,1434,4.205278592375366,82,-17,267,284
652881,348,1.9550561797752808,43,1,164,163
